CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
852;3;2235;A;8;0;7886;4
852;3;983;A;8;0;7884;4
852;3;1117;A;8;0;7881;4
852;3;2915;A;8;0;7978;4
852;3;2488;A;8;0;7932;4
852;3;2483;A;8;0;7909;4
852;3;2413;A;8;0;8547;4
852;3;1858;A;8;0;8492;4
852;3;2227;A;8;0;8491;4
852;3;2785;A;8;0;8856;4
852;3;2614;A;8;0;8603;4
852;3;2419;A;8;0;8553;4
852;3;2241;A;8;0;8355;4
852;3;1839;A;8;0;8329;4
852;3;2908;A;8;0;8319;4
852;3;1597;A;8;0;8486;4
852;3;1181;A;8;0;8450;4
852;3;956;A;8;0;8360;4
852;3;2394;A;8;0;7871;4
852;3;1598;A;8;0;7660;4
852;3;1339;A;8;0;7651;4
852;3;577;A;8;0;7637;4
852;3;2487;A;8;0;7676;4
852;3;3035;A;8;0;7675;4
852;3;1863;A;8;0;7665;4
852;3;2751;A;8;0;5508;4
852;3;2034;A;8;0;5505;4
852;3;2206;A;8;0;5496;4
852;3;2797;A;8;0;5586;4
852;3;2512;A;8;0;5565;4
852;3;2669;A;8;0;5555;4
852;3;3102;A;8;0;7810;4
852;3;2061;A;8;0;7793;4
852;3;2731;A;8;0;7778;4
852;3;2842;A;8;0;7835;4
852;3;2037;A;8;0;7815;4
852;3;3018;A;8;0;7814;4
852;3;2725;A;8;0;7703;4
852;3;1319;A;8;0;7691;4
852;3;2470;A;8;0;7688;4
852;3;2792;A;8;0;7759;4
852;3;1519;A;8;0;7754;4
852;3;1340;A;8;0;7713;4
852;3;1051;A;8;0;11277;7
852;3;39;A;8;0;2608;12
852;3;425;A;8;0;2590;12
852;3;1448;A;8;0;2443;12
852;3;1025;A;8;0;2626;12
852;3;1899;A;8;0;2624;12
852;3;1044;A;8;0;2623;12
852;3;692;A;8;0;1979;12
852;3;2380;A;8;0;1858;12
852;3;1257;A;8;0;1853;12
852;3;740;A;8;0;2430;12
852;3;1221;A;8;0;2344;12
852;3;1888;A;8;0;2323;12
852;3;464;A;8;0;2946;12
852;3;1314;A;8;0;2884;12
852;3;2362;A;8;0;2854;12
852;3;611;A;8;0;3414;12
852;3;52;A;8;0;3403;12
852;3;193;A;8;0;3107;12
852;3;1322;A;8;0;2633;12
852;3;808;A;8;0;2631;12
852;3;1886;A;8;0;2627;12
852;3;1642;A;8;0;2761;12
852;3;424;A;8;0;2760;12
852;3;1816;A;8;0;2750;12
852;3;1628;A;8;0;1850;12
852;3;990;A;8;0;1212;5
852;3;959;A;8;0;12480;11
852;3;2909;A;8;0;12034;11
852;3;1682;A;8;0;713;12
852;3;519;A;8;0;627;12
852;3;461;A;8;0;574;12
852;3;1021;A;8;0;11718;11
852;3;1369;A;8;0;11696;11
852;3;1973;A;8;0;11685;11
852;3;1158;A;8;0;11889;11
852;3;282;A;8;0;11876;11
852;3;1527;A;8;0;11726;11
852;3;515;A;8;0;1484;12
852;3;431;A;8;0;1393;12
852;3;1673;A;8;0;1390;12
852;3;473;A;8;0;1655;12
852;3;1617;A;8;0;1592;12
852;3;1164;A;8;0;1567;12
852;3;1042;A;8;0;900;12
852;3;558;A;8;0;830;12
852;3;590;A;8;0;805;12
852;3;2251;A;8;0;1313;12
852;3;1219;A;8;0;1069;12
852;3;940;A;8;0;902;12
852;3;1018;A;8;0;3419;12
852;3;876;A;8;0;8345;12
852;3;2279;A;8;0;8165;12
852;3;1644;A;8;0;8054;12
852;3;1641;A;8;0;8533;12
852;3;439;A;8;0;8505;12
852;3;1932;A;8;0;8422;12
852;3;701;A;8;0;7858;12
852;3;1615;A;8;0;7856;12
852;3;840;A;8;0;7802;12
852;3;977;A;8;0;8023;12
852;3;1205;A;8;0;8018;12
852;3;2039;A;8;0;7864;12
852;3;1052;A;8;0;9339;12
852;3;2049;A;8;0;9230;12
852;3;733;A;8;0;9227;12
852;3;490;A;8;0;9531;12
852;3;484;A;8;0;9401;12
852;3;619;A;8;0;9388;12
852;3;980;A;8;0;8674;12
852;3;1315;A;8;0;8562;12
852;3;1741;A;8;0;8549;12
852;3;3170;A;8;0;9145;12
852;3;654;A;8;0;9057;12
852;3;1109;A;8;0;8681;12
852;3;669;A;8;0;7719;12
852;3;1779;A;8;0;3832;12
852;3;1778;A;8;0;3830;12
852;3;147;A;8;0;3821;12
852;3;2215;A;8;0;4086;12
852;3;885;A;8;0;4074;12
852;3;395;A;8;0;3920;12
852;3;637;A;8;0;3424;12
852;3;482;A;8;0;3422;12
852;3;562;A;8;0;3420;12
852;3;771;A;8;0;3784;12
852;3;74;A;8;0;3691;12
852;3;1202;A;8;0;3616;12
852;3;860;A;8;0;5121;12
852;3;1317;A;8;0;4935;12
852;3;486;A;8;0;4858;12
852;3;1629;A;8;0;5580;12
852;3;246;A;8;0;5548;12
852;3;738;A;8;0;5139;12
852;3;475;A;8;0;4430;12
852;3;1019;A;8;0;4370;12
852;3;407;A;8;0;4309;12
852;3;2900;A;8;0;4824;12
852;3;3171;A;8;0;4663;12
852;3;725;A;8;0;4650;12
852;3;104;A;8;0;1448;11
852;3;873;A;8;0;1439;11
852;3;2542;A;8;0;1352;11
852;3;522;A;8;0;1542;11
852;3;354;A;8;0;1529;11
852;3;2805;A;8;0;1527;11
852;3;647;A;8;0;964;11
852;3;2046;A;8;0;872;11
852;3;960;A;8;0;734;11
852;3;579;A;8;0;1253;11
852;3;98;A;8;0;1204;11
852;3;1227;A;8;0;1013;11
852;3;277;A;8;0;2648;11
852;3;334;A;8;0;2586;11
852;3;177;A;8;0;2327;11
852;3;2263;A;8;0;3039;11
852;3;348;A;8;0;3035;11
852;3;1149;A;8;0;2784;11
852;3;1992;A;8;0;1637;11
852;3;651;A;8;0;1577;11
852;3;1470;A;8;0;1545;11
852;3;24;A;8;0;2271;11
852;3;1894;A;8;0;2266;11
852;3;734;A;8;0;2130;11
852;3;934;A;8;0;1310;5
852;3;895;A;8;0;11504;10
852;3;374;A;8;0;11262;10
852;3;1102;A;8;0;11237;10
852;3;2416;A;8;0;11755;10
852;3;1646;A;8;0;11707;10
852;3;1336;A;8;0;11689;10
852;3;1802;A;8;0;11061;10
852;3;1770;A;8;0;10864;10
852;3;1127;A;8;0;10850;10
852;3;2810;A;8;0;11142;10
852;3;2393;A;8;0;11123;10
852;3;1508;A;8;0;11103;10
852;3;1113;A;8;0;12224;10
852;3;1419;A;8;0;12149;10
852;3;1576;A;8;0;12091;10
852;3;1623;A;8;0;12514;10
852;3;2933;A;8;0;12500;10
852;3;2321;A;8;0;12237;10
852;3;1377;A;8;0;11880;10
852;3;2040;A;8;0;11827;10
852;3;3083;A;8;0;11824;10
852;3;2918;A;8;0;12050;10
852;3;2963;A;8;0;11958;10
852;3;2140;A;8;0;11899;10
852;3;845;A;8;0;3075;11
852;3;202;A;8;0;8732;11
852;3;384;A;8;0;8726;11
852;3;386;A;8;0;8721;11
852;3;192;A;8;0;9491;11
852;3;566;A;8;0;9474;11
852;3;737;A;8;0;8820;11
852;3;180;A;8;0;8258;11
852;3;729;A;8;0;8169;11
852;3;438;A;8;0;8050;11
852;3;664;A;8;0;8495;11
852;3;1150;A;8;0;8411;11
852;3;591;A;8;0;8361;11
852;3;1086;A;8;0;11268;11
852;3;1285;A;8;0;11239;11
852;3;245;A;8;0;11197;11
852;3;2448;A;8;0;11491;11
852;3;1647;A;8;0;11363;11
852;3;303;A;8;0;11324;11
852;3;686;A;8;0;9965;11
852;3;1399;A;8;0;9964;11
852;3;106;A;8;0;9570;11
852;3;1003;A;8;0;10805;11
852;3;1213;A;8;0;10780;11
852;3;501;A;8;0;10021;11
852;3;1854;A;8;0;8017;11
852;3;155;A;8;0;3576;11
852;3;97;A;8;0;3567;11
852;3;129;A;8;0;3560;11
852;3;1176;A;8;0;3773;11
852;3;479;A;8;0;3590;11
852;3;71;A;8;0;3584;11
852;3;596;A;8;0;3324;11
852;3;1532;A;8;0;3122;11
852;3;1284;A;8;0;3091;11
852;3;172;A;8;0;3555;11
852;3;56;A;8;0;3547;11
852;3;809;A;8;0;3544;11
852;3;1461;A;8;0;5213;11
852;3;1552;A;8;0;5210;11
852;3;702;A;8;0;5158;11
852;3;1993;A;8;0;8015;11
852;3;1544;A;8;0;7667;11
852;3;220;A;8;0;5474;11
852;3;241;A;8;0;4275;11
852;3;280;A;8;0;3947;11
852;3;909;A;8;0;3925;11
852;3;251;A;8;0;5095;11
852;3;1807;A;8;0;5074;11
852;3;1118;A;8;0;4926;11
852;3;494;A;8;0;9749;12
852;3;1457;A;8;0;2241;13
852;3;1360;A;8;0;2239;13
852;3;436;A;8;0;2138;13
852;3;1061;A;8;0;2497;13
852;3;130;A;8;0;2444;13
852;3;1347;A;8;0;2429;13
852;3;842;A;8;0;1997;13
852;3;706;A;8;0;1643;13
852;3;1609;A;8;0;1284;13
852;3;2427;A;8;0;2050;13
852;3;2197;A;8;0;2025;13
852;3;2536;A;8;0;2011;13
852;3;615;A;8;0;4721;13
852;3;1772;A;8;0;4667;13
852;3;831;A;8;0;4516;13
852;3;594;A;8;0;5057;13
852;3;2076;A;8;0;4844;13
852;3;209;A;8;0;4798;13
852;3;63;A;8;0;2789;13
852;3;1913;A;8;0;2728;13
852;3;2316;A;8;0;2549;13
852;3;1406;A;8;0;3785;13
852;3;1189;A;8;0;3384;13
852;3;1970;A;8;0;2808;13
852;3;942;A;8;0;1219;13
852;3;1929;A;8;0;12162;18
852;3;228;A;8;0;11712;18
852;3;163;A;8;0;11637;18
852;3;215;A;8;0;612;13
852;3;48;A;8;0;979;5
852;3;403;A;8;0;12279;18
852;3;939;A;8;0;11452;18
852;3;879;A;8;0;11439;18
852;3;3166;A;8;0;11427;18
852;3;318;A;8;0;11596;18
852;3;73;A;8;0;11572;18
852;3;1721;A;8;0;11506;18
852;3;1071;A;8;0;1003;13
852;3;780;A;8;0;998;13
852;3;561;A;8;0;978;13
852;3;1050;A;8;0;1045;13
852;3;1496;A;8;0;1039;13
852;3;2089;A;8;0;1016;13
852;3;648;A;8;0;726;13
852;3;2658;A;8;0;682;13
852;3;1759;A;8;0;624;13
852;3;388;A;8;0;920;13
852;3;3158;A;8;0;884;13
852;3;1454;A;8;0;813;13
852;3;86;A;8;0;5101;13
852;3;1945;A;8;0;12080;13
852;3;2157;A;8;0;11913;13
852;3;1897;A;8;0;11758;13
852;3;2082;A;8;0;12086;13
852;3;537;A;8;0;12085;13
852;3;1188;A;8;0;12084;13
852;3;69;A;8;0;11165;13
852;3;278;A;8;0;11161;13
852;3;1028;A;8;0;11125;13
852;3;489;A;8;0;11482;13
852;3;346;A;8;0;11480;13
852;3;34;A;8;0;11176;13
852;3;2243;A;8;0;1427;14
852;3;1934;A;8;0;1345;14
852;3;113;A;8;0;1311;14
852;3;2981;A;8;0;1649;14
852;3;1983;A;8;0;1463;14
852;3;768;A;8;0;1429;14
852;3;2659;A;8;0;789;14
852;3;1711;A;8;0;778;14
852;3;2237;A;8;0;950;5
852;3;1299;A;8;0;1276;14
852;3;1851;A;8;0;1226;14
852;3;94;A;8;0;1060;14
852;3;548;A;8;0;11119;13
852;3;1063;A;8;0;8514;13
852;3;468;A;8;0;8367;13
852;3;1583;A;8;0;8117;13
852;3;201;A;8;0;8714;13
852;3;1097;A;8;0;8647;13
852;3;707;A;8;0;8577;13
852;3;285;A;8;0;5361;13
852;3;347;A;8;0;5187;13
852;3;1301;A;8;0;5125;13
852;3;696;A;8;0;8108;13
852;3;1794;A;8;0;7788;13
852;3;979;A;8;0;5427;13
852;3;741;A;8;0;10470;13
852;3;1053;A;8;0;10404;13
852;3;783;A;8;0;10329;13
852;3;1002;A;8;0;11116;13
852;3;1357;A;8;0;10961;13
852;3;796;A;8;0;10958;13
852;3;820;A;8;0;9431;13
852;3;685;A;8;0;9427;13
852;3;85;A;8;0;9029;13
852;3;1151;A;8;0;10325;13
852;3;526;A;8;0;9979;13
852;3;1035;A;8;0;9753;13
852;3;1614;A;8;0;1440;18
852;3;767;A;8;0;697;18
852;3;321;A;8;0;567;18
852;3;2509;A;8;0;2010;18
852;3;330;A;8;0;1910;18
852;3;430;A;8;0;1485;18
852;3;1222;A;8;0;12221;12
852;3;1405;A;8;0;12212;12
852;3;382;A;8;0;12069;12
852;3;587;A;8;0;1203;5
852;3;2159;A;8;0;12433;12
852;3;747;A;8;0;12283;12
852;3;198;A;8;0;4197;18
852;3;170;A;8;0;4193;18
852;3;397;A;8;0;4191;18
852;3;719;A;8;0;4223;18
852;3;886;A;8;0;4221;18
852;3;65;A;8;0;4201;18
852;3;224;A;8;0;2855;18
852;3;736;A;8;0;2080;18
852;3;843;A;8;0;2054;18
852;3;1766;A;8;0;4189;18
852;3;585;A;8;0;4176;18
852;3;2771;A;8;0;3967;18
852;3;1753;A;8;0;12016;12
852;3;2247;A;8;0;10975;12
852;3;847;A;8;0;10871;12
852;3;752;A;8;0;10844;12
852;3;878;A;8;0;11130;12
852;3;1826;A;8;0;11128;12
852;3;974;A;8;0;10976;12
852;3;756;A;8;0;10135;12
852;3;1171;A;8;0;10030;12
852;3;760;A;8;0;9868;12
852;3;2009;A;8;0;10699;12
852;3;3164;A;8;0;10494;12
852;3;1869;A;8;0;10380;12
852;3;1901;A;8;0;11465;12
852;3;593;A;8;0;11406;12
852;3;2772;A;8;0;11247;12
852;3;1950;A;8;0;11898;12
852;3;762;A;8;0;11870;12
852;3;2553;A;8;0;11697;12
852;3;2608;A;8;0;11133;12
852;3;874;A;8;0;11132;12
852;3;930;A;8;0;11131;12
852;3;1246;A;8;0;11236;12
852;3;1157;A;8;0;11137;12
852;3;1411;A;8;0;11135;12
852;3;894;A;8;0;4225;18
852;3;790;A;8;0;11318;18
852;3;33;A;8;0;10915;18
852;3;1252;A;8;0;10648;18
852;3;140;A;8;0;11350;18
852;3;1154;A;8;0;11337;18
852;3;564;A;8;0;11322;18
852;3;275;A;8;0;9715;18
852;3;973;A;8;0;9603;18
852;3;1273;A;8;0;9002;18
852;3;1501;A;8;0;10497;18
852;3;381;A;8;0;10381;18
852;3;779;A;8;0;9718;18
852;3;825;A;8;0;11414;18
852;3;751;A;8;0;11412;18
852;3;1066;A;8;0;11407;18
852;3;670;A;8;0;11423;18
852;3;906;A;8;0;11418;18
852;3;1234;A;8;0;11417;18
852;3;1541;A;8;0;11366;18
852;3;1365;A;8;0;11362;18
852;3;119;A;8;0;11357;18
852;3;1016;A;8;0;11390;18
852;3;964;A;8;0;11371;18
852;3;2229;A;8;0;11367;18
852;3;402;A;8;0;8882;18
852;3;283;A;8;0;4636;18
852;3;76;A;8;0;4446;18
852;3;907;A;8;0;4249;18
852;3;128;A;8;0;4994;18
852;3;1667;A;8;0;4736;18
852;3;344;A;8;0;4644;18
852;3;477;A;8;0;4233;18
852;3;2245;A;8;0;4231;18
852;3;263;A;8;0;4226;18
852;3;581;A;8;0;4246;18
852;3;247;A;8;0;4242;18
852;3;266;A;8;0;4239;18
852;3;87;A;8;0;8025;18
852;3;2363;A;8;0;7987;18
852;3;1699;A;8;0;7951;18
852;3;1653;A;8;0;8507;18
852;3;935;A;8;0;8444;18
852;3;1229;A;8;0;8373;18
852;3;189;A;8;0;5321;18
852;3;1739;A;8;0;5314;18
852;3;887;A;8;0;5252;18
852;3;213;A;8;0;7827;18
852;3;169;A;8;0;5334;18
852;3;264;A;8;0;5327;18
852;3;290;A;8;0;1958;9
852;3;1236;A;8;0;1957;9
852;3;1393;A;8;0;2128;9
852;3;1414;A;8;0;2203;9
852;3;986;A;8;0;2184;9
852;3;1288;A;8;0;1943;9
852;3;143;A;8;0;1517;9
852;3;867;A;8;0;1487;9
852;3;377;A;8;0;1580;9
852;3;546;A;8;0;1878;9
852;3;2699;A;8;0;1588;9
852;3;3160;A;8;0;2264;9
852;3;984;A;8;0;2881;9
852;3;850;A;8;0;2871;9
852;3;1603;A;8;0;3071;9
852;3;188;A;8;0;3200;9
852;3;1608;A;8;0;3185;9
852;3;421;A;8;0;2812;9
852;3;42;A;8;0;2558;9
852;3;679;A;8;0;2304;9
852;3;398;A;8;0;2687;9
852;3;191;A;8;0;2731;9
852;3;217;A;8;0;2716;9
852;3;991;A;8;0;11717;8
852;3;822;A;8;0;11513;8
852;3;476;A;8;0;11738;8
852;3;459;A;8;0;12519;8
852;3;550;A;8;0;12300;8
852;3;999;A;8;0;11426;8
852;3;26;A;8;0;10560;8
852;3;351;A;8;0;10508;8
852;3;308;A;8;0;10599;8
852;3;59;A;8;0;10717;8
852;3;601;A;8;0;10629;8
852;3;865;A;8;0;1570;5
852;3;1509;A;8;0;1196;9
852;3;3027;A;8;0;1033;9
852;3;462;A;8;0;1247;9
852;3;1269;A;8;0;1412;9
852;3;392;A;8;0;1251;9
852;3;467;A;8;0;1019;9
852;3;401;A;8;0;634;9
852;3;331;A;8;0;565;9
852;3;746;A;8;0;692;9
852;3;1844;A;8;0;782;9
852;3;1060;A;8;0;711;9
852;3;1247;A;8;0;3534;9
852;3;1321;A;8;0;8462;9
852;3;1065;A;8;0;8402;9
852;3;1810;A;8;0;8559;9
852;3;1700;A;8;0;8862;9
852;3;311;A;8;0;8561;9
852;3;868;A;8;0;8250;9
852;3;717;A;8;0;8021;9
852;3;1166;A;8;0;8020;9
852;3;2331;A;8;0;8120;9
852;3;2248;A;8;0;8245;9
852;3;114;A;8;0;8174;9
852;3;588;A;8;0;9111;9
852;3;465;A;8;0;9669;9
852;3;396;A;8;0;9667;9
852;3;120;A;8;0;9970;9
852;3;1064;A;8;0;9988;9
852;3;1650;A;8;0;9974;9
852;3;630;A;8;0;9623;9
852;3;802;A;8;0;9277;9
852;3;978;A;8;0;9260;9
852;3;371;A;8;0;9368;9
852;3;244;A;8;0;9609;9
852;3;242;A;8;0;9496;9
852;3;618;A;8;0;4343;9
852;3;1468;A;8;0;4301;9
852;3;469;A;8;0;4376;9
852;3;1275;A;8;0;4780;9
852;3;1036;A;8;0;4757;9
852;3;1225;A;8;0;4255;9
852;3;1351;A;8;0;3992;9
852;3;1452;A;8;0;3631;9
852;3;938;A;8;0;4080;9
852;3;553;A;8;0;4094;9
852;3;1478;A;8;0;4084;9
852;3;597;A;8;0;4918;9
852;3;291;A;8;0;7840;9
852;3;705;A;8;0;7755;9
852;3;1681;A;8;0;7875;9
852;3;1381;A;8;0;7992;9
852;3;304;A;8;0;7980;9
852;3;1055;A;8;0;7644;9
852;3;902;A;8;0;5294;9
852;3;1218;A;8;0;5235;9
852;3;668;A;8;0;5380;9
852;3;570;A;8;0;5562;9
852;3;460;A;8;0;5466;9
852;3;200;A;8;0;9961;8
852;3;1554;A;8;0;12011;7
852;3;3100;A;8;0;11902;7
852;3;1121;A;8;0;12186;7
852;3;1745;A;8;0;12214;7
852;3;2546;A;8;0;12191;7
852;3;1291;A;8;0;11901;7
852;3;1978;A;8;0;11822;7
852;3;2332;A;8;0;11759;7
852;3;3087;A;8;0;11830;7
852;3;1547;A;8;0;11885;7
852;3;1125;A;8;0;11837;7
852;3;3064;A;8;0;12220;7
852;3;485;A;8;0;1822;5
852;3;1979;A;8;0;12529;7
852;3;23;A;8;0;1806;3
852;3;260;A;8;0;714;8
852;3;1027;A;8;0;1705;5
852;3;2861;A;8;0;12524;7
852;3;2084;A;8;0;12276;7
852;3;1546;A;8;0;12231;7
852;3;2564;A;8;0;12409;7
852;3;2236;A;8;0;12455;7
852;3;1539;A;8;0;12441;7
852;3;1045;A;8;0;11410;7
852;3;274;A;8;0;11399;7
852;3;2639;A;8;0;11429;7
852;3;101;A;8;0;11446;7
852;3;1079;A;8;0;11433;7
852;3;1775;A;8;0;11393;7
852;3;1969;A;8;0;11334;7
852;3;2149;A;8;0;11309;7
852;3;2203;A;8;0;11344;7
852;3;573;A;8;0;11387;7
852;3;622;A;8;0;11375;7
852;3;2496;A;8;0;11450;7
852;3;2667;A;8;0;11546;7
852;3;2595;A;8;0;11544;7
852;3;1957;A;8;0;11552;7
852;3;1592;A;8;0;11670;7
852;3;2640;A;8;0;11616;7
852;3;1881;A;8;0;11542;7
852;3;818;A;8;0;11490;7
852;3;301;A;8;0;11472;7
852;3;2644;A;8;0;11507;7
852;3;3157;A;8;0;11539;7
852;3;3148;A;8;0;11538;7
852;3;2094;A;8;0;796;8
852;3;731;A;8;0;7821;8
852;3;67;A;8;0;7721;8
852;3;1163;A;8;0;7826;8
852;3;281;A;8;0;8182;8
852;3;211;A;8;0;8063;8
852;3;996;A;8;0;7655;8
852;3;360;A;8;0;5037;8
852;3;208;A;8;0;4976;8
852;3;2168;A;8;0;5046;8
852;3;1054;A;8;0;5291;8
852;3;2210;A;8;0;5265;8
852;3;1936;A;8;0;8338;8
852;3;1161;A;8;0;9599;8
852;3;1068;A;8;0;9467;8
852;3;1007;A;8;0;9616;8
852;3;551;A;8;0;9878;8
852;3;472;A;8;0;9851;8
852;3;1680;A;8;0;9073;8
852;3;434;A;8;0;8468;8
852;3;1976;A;8;0;8454;8
852;3;2110;A;8;0;8544;8
852;3;693;A;8;0;8949;8
852;3;2150;A;8;0;8890;8
852;3;457;A;8;0;1972;8
852;3;2187;A;8;0;1967;8
852;3;498;A;8;0;1982;8
852;3;90;A;8;0;2160;8
852;3;778;A;8;0;2032;8
852;3;480;A;8;0;1699;8
852;3;1953;A;8;0;869;8
852;3;451;A;8;0;822;8
852;3;343;A;8;0;877;8
852;3;408;A;8;0;1066;8
852;3;666;A;8;0;1049;8
852;3;899;A;8;0;2333;8
852;3;443;A;8;0;3031;8
852;3;1882;A;8;0;2971;8
852;3;691;A;8;0;3052;8
852;3;1774;A;8;0;4770;8
852;3;44;A;8;0;3867;8
852;3;1078;A;8;0;2885;8
852;3;1655;A;8;0;2401;8
852;3;458;A;8;0;2341;8
852;3;361;A;8;0;2408;8
852;3;697;A;8;0;2821;8
852;3;1868;A;8;0;2722;8
852;3;3072;A;8;0;7625;10
852;3;1105;A;8;0;5569;10
852;3;2153;A;8;0;7668;10
852;3;2123;A;8;0;7811;10
852;3;1095;A;8;0;7791;10
852;3;1876;A;8;0;5502;10
852;3;1272;A;8;0;5347;10
852;3;853;A;8;0;5197;10
852;3;1916;A;8;0;5420;10
852;3;952;A;8;0;5487;10
852;3;474;A;8;0;5428;10
852;3;1949;A;8;0;7887;10
852;3;3175;A;8;0;8213;10
852;3;1034;A;8;0;8209;10
852;3;1574;A;8;0;8281;10
852;3;1557;A;8;0;8465;10
852;3;877;A;8;0;8311;10
852;3;627;A;8;0;8207;10
852;3;1507;A;8;0;8014;10
852;3;3095;A;8;0;7934;10
852;3;1305;A;8;0;8038;10
852;3;61;A;8;0;8198;10
852;3;1599;A;8;0;8190;10
852;3;1768;A;8;0;3856;10
852;3;2576;A;8;0;3849;10
852;3;2565;A;8;0;3956;10
852;3;1143;A;8;0;4087;10
852;3;1048;A;8;0;4018;10
852;3;1203;A;8;0;3741;10
852;3;533;A;8;0;3608;10
852;3;1040;A;8;0;3507;10
852;3;1057;A;8;0;3638;10
852;3;418;A;8;0;3719;10
852;3;1334;A;8;0;3709;10
852;3;254;A;8;0;4179;10
852;3;2378;A;8;0;4807;10
852;3;1736;A;8;0;4793;10
852;3;1640;A;8;0;4821;10
852;3;854;A;8;0;5163;10
852;3;605;A;8;0;5152;10
852;3;2724;A;8;0;4787;10
852;3;1136;A;8;0;4297;10
852;3;2029;A;8;0;4256;10
852;3;156;A;8;0;4424;10
852;3;541;A;8;0;4755;10
852;3;3161;A;8;0;4469;10
852;3;863;A;8;0;8526;10
852;3;2339;A;8;0;9793;10
852;3;2489;A;8;0;9789;10
852;3;2071;A;8;0;9798;10
852;3;2528;A;8;0;9839;10
852;3;2172;A;8;0;9836;10
852;3;1274;A;8;0;9746;10
852;3;2950;A;8;0;9657;10
852;3;2099;A;8;0;9655;10
852;3;1462;A;8;0;9658;10
852;3;602;A;8;0;9687;10
852;3;2882;A;8;0;9664;10
852;3;1324;A;8;0;10026;10
852;3;2124;A;8;0;10399;10
852;3;2655;A;8;0;10272;10
852;3;674;A;8;0;10454;10
852;3;1522;A;8;0;10792;10
852;3;1602;A;8;0;10467;10
852;3;1223;A;8;0;10271;10
852;3;2495;A;8;0;10141;10
852;3;2501;A;8;0;10095;10
852;3;1392;A;8;0;10147;10
852;3;1591;A;8;0;10269;10
852;3;40;A;8;0;10250;10
852;3;2327;A;8;0;9252;10
852;3;391;A;8;0;9161;10
852;3;1564;A;8;0;9278;10
852;3;1115;A;8;0;9364;10
852;3;658;A;8;0;9350;10
852;3;2337;A;8;0;9136;10
852;3;2298;A;8;0;8687;10
852;3;2745;A;8;0;8604;10
852;3;400;A;8;0;8857;10
852;3;554;A;8;0;9070;10
852;3;1511;A;8;0;9051;10
852;3;1435;A;8;0;9410;10
852;3;635;A;8;0;9643;10
852;3;1660;A;8;0;9640;10
852;3;1310;A;8;0;9645;10
852;3;2081;A;8;0;9654;10
852;3;3026;A;8;0;9651;10
852;3;1966;A;8;0;9630;10
852;3;3047;A;8;0;9554;10
852;3;2454;A;8;0;9458;10
852;3;1880;A;8;0;9566;10
852;3;2008;A;8;0;9628;10
852;3;2605;A;8;0;9583;10
852;3;1348;A;8;0;3504;10
852;3;31;A;8;0;10612;9
852;3;1533;A;8;0;10999;9
852;3;968;A;8;0;10461;9
852;3;716;A;8;0;10341;9
852;3;1474;A;8;0;10344;9
852;3;1085;A;8;0;11009;9
852;3;1514;A;8;0;11845;9
852;3;672;A;8;0;11850;9
852;3;1022;A;8;0;11765;9
852;3;941;A;8;0;11528;9
852;3;2481;A;8;0;11668;9
852;3;332;A;8;0;10338;9
852;3;2052;A;8;0;9992;9
852;3;433;A;8;0;10006;9
852;3;640;A;8;0;9991;9
852;3;718;A;8;0;1683;10
852;3;1898;A;8;0;1625;10
852;3;1134;A;8;0;10027;9
852;3;2246;A;8;0;10277;9
852;3;1637;A;8;0;10311;9
852;3;828;A;8;0;10249;9
852;3;549;A;8;0;10029;9
852;3;322;A;8;0;10083;9
852;3;785;A;8;0;654;10
852;3;2102;A;8;0;622;10
852;3;1536;A;8;0;660;10
852;3;823;A;8;0;880;10
852;3;2624;A;8;0;871;10
852;3;518;A;8;0;587;10
852;3;1524;A;8;0;12079;9
852;3;933;A;8;0;12078;9
852;3;724;A;8;0;12415;9
852;3;699;A;8;0;1329;5
852;3;1484;A;8;0;12450;9
852;3;1255;A;8;0;927;10
852;3;2260;A;8;0;1505;10
852;3;963;A;8;0;1501;10
852;3;2504;A;8;0;1591;10
852;3;302;A;8;0;12039;9
852;3;1723;A;8;0;12055;9
852;3;517;A;8;0;1399;10
852;3;2873;A;8;0;1027;10
852;3;1138;A;8;0;973;10
852;3;2664;A;8;0;1036;10
852;3;1729;A;8;0;1261;10
852;3;784;A;8;0;1044;10
852;3;1455;A;8;0;1695;10
852;3;2164;A;8;0;2990;10
852;3;1920;A;8;0;2987;10
852;3;722;A;8;0;2993;10
852;3;1283;A;8;0;3002;10
852;3;394;A;8;0;2995;10
852;3;435;A;8;0;2981;10
852;3;2349;A;8;0;2880;10
852;3;2144;A;8;0;2870;10
852;3;1661;A;8;0;2887;10
852;3;2653;A;8;0;2979;10
852;3;2924;A;8;0;2963;10
852;3;524;A;8;0;3321;10
852;3;1089;A;8;0;3479;10
852;3;2330;A;8;0;3474;10
852;3;1634;A;8;0;3481;10
852;3;339;A;8;0;3498;10
852;3;505;A;8;0;3486;10
852;3;1238;A;8;0;3469;10
852;3;1183;A;8;0;3373;10
852;3;3099;A;8;0;3370;10
852;3;1146;A;8;0;3393;10
852;3;2117;A;8;0;3457;10
852;3;28;A;8;0;3433;10
852;3;153;A;8;0;2185;10
852;3;2092;A;8;0;2107;10
852;3;1031;A;8;0;2261;10
852;3;2015;A;8;0;2438;10
852;3;2121;A;8;0;2325;10
852;3;3139;A;8;0;2065;10
