CID;TABCD;LCD;CLASS;TCD;STCD;JUNCTIONNUMBER;RNID;N1ID;N2ID;POL_LCD;OTH_LCD;SEG_LCD;ROA_LCD;INPOS;INNEG;OUTPOS;OUTNEG;PRESENTPOS;PRESENTNEG;DIVERSIONPOS;DIVERSIONNEG;XCOORD;YCOORD;INTERRUPTSROAD;URBAN;JNID
852;3;26646;P;1;12;;;8146;;2338;;;51043;1;1;1;1;1;1;;;+01667690;+4704590;;0;
852;3;26647;P;1;12;;;2390;;2689;;;51043;1;1;1;1;1;1;;;+01668200;+4699420;;0;
852;3;26648;P;1;12;;;10492;;2689;;;51043;1;1;1;1;1;1;;;+01667640;+4698930;;0;
852;3;26649;P;1;12;;;8485;;2941;;;51043;1;1;1;1;1;1;;;+01665730;+4698670;;0;
852;3;26650;P;1;12;;;10493;;2388;;;51043;1;1;1;1;1;1;;;+01663460;+4697280;;0;
852;3;3298;P;1;12;;;4491;;1160;;;51043;1;1;1;1;1;1;;;+01662560;+4698122;;0;
852;3;22040;P;1;12;;;8151;;628;;;50326;1;1;1;1;1;1;;;+02116340;+4815400;;0;
852;3;22041;P;1;12;;;3311;;710;;;50326;1;1;1;1;1;1;;;+02120530;+4824240;;0;
852;3;6571;P;4;0;;;5729;;166;;;6570;;;;;;;;;+01931667;+4740918;;0;
852;3;6591;P;4;0;;;5730;;166;;;6590;;;;;;;;;+01931157;+4740134;;0;
852;3;4740;P;4;0;;;6538;;91;;;4739;;;;;;;;;+01930524;+4740543;;0;
852;3;4174;P;4;0;;;6539;;91;;;4173;;;;;;;;;+01930520;+4740404;;0;
852;3;22349;P;1;12;;;8156;;84;;;50372;1;1;1;1;1;1;;;+01944830;+4734820;;0;
852;3;22350;P;1;12;;;8154;;84;;;50372;1;1;1;1;1;1;;;+01944260;+4734100;;0;
852;3;22351;P;1;9;;;8159;;84;;;50372;1;1;1;1;1;1;;;+01944070;+4733440;;0;
852;3;22352;P;1;11;;;2097;;869;;;50372;1;1;1;1;1;1;;;+01943270;+4730060;;0;
852;3;22353;P;1;13;;;2098;;869;;;50372;1;1;1;1;1;1;;;+01941900;+4728810;;0;
852;3;21416;P;1;12;;;8157;;84;;;50207;1;1;1;1;1;1;;;+01942130;+4734420;;0;
852;3;21417;P;1;12;;;8153;;84;;;50207;1;1;1;1;1;1;;;+01943490;+4734860;;0;
852;3;21418;P;1;8;;;8155;;84;;;50207;1;1;1;1;1;1;;;+01944500;+4735210;;0;
852;3;21419;P;1;12;;;8156;;84;;;50207;1;1;1;1;1;1;;;+01944830;+4734820;;0;
852;3;6438;P;1;3;;;6460;;84;;;50207;1;1;1;1;1;1;;;+01948502;+4735949;;0;
852;3;21420;P;1;12;;;8158;;575;;;50207;1;1;1;1;1;1;;;+01952750;+4736300;;0;
852;3;21421;P;1;12;;;4499;;1859;;;50207;1;1;1;1;1;1;;;+01958850;+4735530;;0;
852;3;21422;P;1;12;;;11064;;444;;;50207;1;1;1;1;1;1;;;+01968360;+4736350;;0;
852;3;21423;P;1;12;;;11067;;444;;;50207;1;1;1;1;1;1;;;+01968680;+4736220;;0;
852;3;21424;P;1;12;;;11086;;287;;;50207;1;1;1;1;1;1;;;+01974440;+4734180;;0;
852;3;21425;P;1;12;;;11088;;287;;;50207;1;1;1;1;1;1;;;+01974840;+4734680;;0;
852;3;21426;P;1;12;;;11087;;287;;;50207;1;1;1;1;1;1;;;+01978510;+4734260;;0;
852;3;21427;P;1;12;;;11084;;262;;;50207;1;1;1;1;1;1;;;+01987510;+4732000;;0;
852;3;21434;P;1;12;;;8158;;575;;;50209;1;1;1;1;1;1;;;+01952750;+4736300;;0;
852;3;21435;P;1;12;;;2904;;575;;;50209;1;1;1;1;1;1;;;+01950020;+4738900;;0;
852;3;21436;P;1;12;;;11767;;608;;;50209;1;1;1;1;1;1;;;+01951960;+4741550;;0;
852;3;21437;P;1;12;;;4219;;204;;;50209;1;1;1;1;1;1;;;+01952360;+4744780;;0;
852;3;23483;P;1;12;;;8160;;84;;;50558;1;1;1;1;1;1;;;+01942690;+4734140;;0;
852;3;23484;P;1;11;;;2097;;869;;;50558;1;1;1;1;1;1;;;+01943270;+4730060;;0;
852;3;23485;P;1;12;;;2099;;412;;;50558;1;1;1;1;1;1;;;+01947710;+4727560;;0;
852;3;23486;P;1;12;;;8698;;412;;;50558;1;1;1;1;1;1;;;+01950380;+4726010;;0;
852;3;23487;P;1;12;;;8697;;412;;;50558;1;1;1;1;1;1;;;+01950890;+4726160;;0;
852;3;23488;P;1;11;;;8696;;569;;;50558;1;1;1;1;1;1;;;+01952170;+4725550;;0;
852;3;23489;P;1;12;;;2252;;569;;;50558;1;1;1;1;1;1;;;+01956490;+4720410;;0;
852;3;3365;P;1;8;;;8184;;281;;;3362;1;1;1;1;1;1;;;+01990917;+4622437;;0;
852;3;3364;P;1;9;;;8185;;281;;;3362;1;1;1;1;1;1;;;+01988950;+4621630;;0;
852;3;3363;P;1;8;;;8183;;281;;;3362;1;1;1;1;1;1;;;+01983399;+4622662;;0;
852;3;24522;P;1;12;;;8186;;281;;;50721;1;1;1;1;1;1;;;+01989090;+4621300;;0;
852;3;24523;P;1;12;;;2114;;281;;;50721;1;1;1;1;1;1;;;+01987820;+4620120;;0;
852;3;3358;P;1;12;;;3678;;343;;;50721;1;1;1;1;1;1;;;+01983182;+4615143;;0;
852;3;24524;P;1;12;;;1650;;343;;;50721;1;1;1;1;1;1;;;+01980800;+4616730;;0;
852;3;24525;P;1;12;;;878;;343;;;50721;1;1;1;1;1;1;;;+01977930;+4619500;;0;
852;3;31546;P;1;11;;12183;8192;;3187;;;52113;1;1;1;1;1;1;;;+01904803;+4747806;;0;
852;3;31547;P;1;12;;12183;11150;;3187;;;52113;1;1;1;1;1;1;;;+01904042;+4747892;;0;
852;3;31548;P;1;11;;12183;10993;;3187;;;52113;1;1;1;1;1;1;;;+01903640;+4748032;;0;
852;3;31549;P;1;11;;12183;4465;;3187;;;52113;1;1;1;1;1;1;;;+01902970;+4748318;;0;
852;3;31550;P;1;11;;12183;1803;;3187;;;52113;1;1;1;1;1;1;;;+01902571;+4748500;;0;
852;3;29881;P;1;11;;4460;8192;;3187;;;51685;1;1;1;1;1;1;;;+01904803;+4747806;;0;
852;3;29882;P;1;11;;4460;1430;;3187;;;51685;1;1;1;1;1;1;;;+01905081;+4747684;;0;
852;3;29883;P;1;11;;4460;1764;;3187;;;51685;1;1;1;1;1;1;;;+01905325;+4747616;;0;
852;3;29884;P;1;11;;4460;4064;;3187;;;51685;1;1;1;1;1;1;;;+01905602;+4747511;;0;
852;3;27142;P;1;12;;;8194;;114;;;51115;1;1;1;1;1;1;;;+01822510;+4734950;;0;
852;3;27143;P;1;9;;;8176;;114;;;51115;1;1;1;1;1;1;;;+01820910;+4737210;;0;
852;3;27144;P;1;12;;;1645;;706;;;51115;1;1;1;1;1;1;;;+01824340;+4749310;;0;
852;3;27145;P;1;11;;;2239;;1360;;;51115;1;1;1;1;1;1;;;+01822182;+4751186;;0;
852;3;27146;P;1;12;;;5058;;594;;;51115;1;1;1;1;1;1;;;+01821090;+4760470;;0;
852;3;4826;P;4;0;;;5890;;952;;;4825;;;;;;;;;+01721722;+4787039;;0;
852;3;4256;P;4;0;;;5891;;952;;;4255;;;;;;;;;+01721457;+4787262;;0;
852;3;4824;P;4;0;;;5894;;61;;;4823;;;;;;;;;+01724683;+4785212;;0;
852;3;4254;P;4;0;;;5895;;61;;;4253;;;;;;;;;+01724653;+4785399;;0;
852;3;20402;P;1;12;;;8200;;61;;;50053;1;1;1;1;1;1;;;+01726760;+4788890;;0;
852;3;20403;P;1;12;;;2534;;911;;;50053;1;1;1;1;1;1;;;+01728790;+4796610;;0;
852;3;6305;P;4;0;;;544;;456;;;6304;;;;;;;;;+01662748;+4685695;;0;
852;3;20371;P;1;12;;;8205;;28;;;50046;1;1;1;1;1;1;;;+01763430;+4770780;;0;
852;3;20372;P;1;12;;;2552;;1001;;;50046;1;1;1;1;1;1;;;+01753080;+4777510;;0;
852;3;20373;P;1;12;;;7888;;823;;;50046;1;1;1;1;1;1;;;+01750530;+4780060;;0;
852;3;20374;P;1;9;;;881;;823;;;50046;1;1;1;1;1;1;;;+01749430;+4782620;;0;
852;3;20375;P;1;12;;;3710;;1334;;;50046;1;1;1;1;1;1;;;+01746040;+4783450;;0;
852;3;20376;P;1;12;;;3711;;1334;;;50046;1;1;1;1;1;1;;;+01745490;+4783120;;0;
852;3;20377;P;1;12;;;2262;;1031;;;50046;1;1;1;1;1;1;;;+01743270;+4784660;;0;
852;3;20378;P;1;12;;;2263;;1031;;;50046;1;1;1;1;1;1;;;+01742570;+4785200;;0;
852;3;20379;P;1;12;;;843;;533;;;50046;1;1;1;1;1;1;;;+01738490;+4786760;;0;
852;3;20380;P;1;12;;;842;;533;;;50046;1;1;1;1;1;1;;;+01736800;+4787360;;0;
852;3;20381;P;1;12;;;7792;;533;;;50046;1;1;1;1;1;1;;;+01734180;+4788040;;0;
852;3;20382;P;1;12;;;9567;;533;;;50046;1;1;1;1;1;1;;;+01733440;+4788740;;0;
852;3;20383;P;1;12;;;3609;;533;;;50046;1;1;1;1;1;1;;;+01733210;+4789120;;0;
852;3;20384;P;1;12;;;8203;;61;;;50046;1;1;1;1;1;1;;;+01727100;+4787890;;0;
852;3;20398;P;1;12;;;8206;;61;;;50051;1;1;1;1;1;1;;;+01727720;+4785600;;0;
852;3;20399;P;1;12;;;7792;;533;;;50051;1;1;1;1;1;1;;;+01734180;+4788040;;0;
852;3;27785;P;1;12;;;8210;;1034;;;51235;1;1;1;1;1;1;;;+01717410;+4785310;;0;
852;3;27786;P;1;12;;;8212;;1034;;;51235;1;1;1;1;1;1;;;+01720410;+4782540;;0;
852;3;29806;P;1;11;;4251;8214;;3179;;;51665;1;1;1;1;1;1;;;+01904801;+4755258;;0;
852;3;29807;P;1;12;;4251;12291;;3179;;;51665;1;1;1;1;1;1;;;+01905234;+4756086;;0;
852;3;21056;P;1;12;;;8222;;55;;;50161;1;1;1;1;1;1;;;+02064468;+4825334;;0;
852;3;21057;P;1;12;;;4506;;429;;;50161;1;1;1;1;1;1;;;+02066690;+4827790;;0;
852;3;21047;P;1;12;;;8222;;437;;;50159;1;1;1;1;1;1;;;+02058270;+4828350;;0;
852;3;21048;P;1;12;;;9902;;1420;;;50159;1;1;1;1;1;1;;;+02065440;+4828500;;0;
852;3;21858;P;1;11;;;8229;;2054;;;50291;1;1;1;1;1;1;;;+02092720;+4798210;;0;
852;3;21859;P;3;17;;;5196;;1216;;;50291;1;1;1;1;1;1;;;+02094510;+4798560;;0;
852;3;6060;P;3;17;;;5195;;1216;;;50291;1;1;1;1;1;1;;;+02094539;+4798597;;0;
852;3;21860;P;1;12;;;8228;;1216;;;50291;1;1;1;1;1;1;;;+02095520;+4798280;;0;
852;3;25847;P;1;12;;;8232;;817;;;50925;1;1;1;1;1;1;;;+01689480;+4636800;;0;
852;3;25848;P;1;12;;;8145;;1683;;;50925;1;1;1;1;1;1;;;+01683140;+4638460;;0;
852;3;25849;P;1;12;;;8143;;1683;;;50925;1;1;1;1;1;1;;;+01683040;+4638520;;0;
852;3;25850;P;1;12;;;11610;;1169;;;50925;1;1;1;1;1;1;;;+01679570;+4639930;;0;
852;3;25851;P;1;12;;;5485;;325;;;50925;1;1;1;1;1;1;;;+01672290;+4642570;;0;
852;3;5250;P;4;0;;;7377;;1902;;;5249;;;;;;;;;+01664397;+4647793;;0;
852;3;4670;P;4;0;;;7378;;1902;;;4669;;;;;;;;;+01664544;+4647903;;0;
852;3;30786;P;1;11;;9712;8241;879;3184;;;51927;1;1;1;1;1;1;;;+01906007;+4749434;;0;
852;3;30787;P;1;12;;9712;3525;;3184;;;51927;1;1;1;1;1;1;;;+01906670;+4749601;;0;
852;3;30788;P;1;11;;9712;1560;;3184;;;51927;1;1;1;1;1;1;;;+01907066;+4749719;;0;
852;3;30789;P;1;12;;9712;4955;;3183;;;51927;1;1;1;1;1;1;;;+01907384;+4749807;;0;
852;3;30790;P;1;11;;9712;1281;;3184;;;51927;1;1;1;1;1;1;;;+01907975;+4749956;;0;
852;3;20100;P;1;12;;;8246;;302;;;50004;1;1;1;1;1;1;;;+01864036;+4724166;;0;
852;3;20101;P;1;3;;;7137;;302;;;50004;1;1;1;1;1;1;;;+01863730;+4724340;;0;
852;3;20102;P;1;12;;;5564;;570;;;50004;1;1;1;1;1;1;;;+01855940;+4730530;;0;
852;3;20103;P;1;12;;;12056;;570;;;50004;1;1;1;1;1;1;;;+01855700;+4730580;;0;
852;3;20104;P;1;11;;;5563;;570;;;50004;1;1;1;1;1;1;;;+01854710;+4731400;;0;
852;3;20105;P;1;12;;;1962;;290;;;50004;1;1;1;1;1;1;;;+01846950;+4739380;;0;
852;3;20106;P;1;12;;;1959;;290;;;50004;1;1;1;1;1;1;;;+01846530;+4739160;;0;
852;3;20107;P;1;12;;;1961;;290;;;50004;1;1;1;1;1;1;;;+01846060;+4739340;;0;
852;3;20108;P;1;12;;;12418;;290;;;50004;1;1;1;1;1;1;;;+01841590;+4742400;;0;
852;3;20109;P;1;12;;;12083;;290;;;50004;1;1;1;1;1;1;;;+01840900;+4742950;;0;
852;3;20110;P;1;12;;;1963;;347;;;50004;1;1;1;1;1;1;;;+01833080;+4751130;;0;
852;3;20111;P;1;12;;;5189;;347;;;50004;1;1;1;1;1;1;;;+01833650;+4754050;;0;
852;3;20112;P;1;12;;;5191;;347;;;50004;1;1;1;1;1;1;;;+01833470;+4754330;;0;
852;3;20113;P;1;12;;;5188;;347;;;50004;1;1;1;1;1;1;;;+01833210;+4754760;;0;
852;3;20114;P;1;12;;;5190;;347;;;50004;1;1;1;1;1;1;;;+01833800;+4755110;;0;
852;3;20115;P;1;9;;;10734;;347;;;50004;1;1;1;1;1;1;;;+01832140;+4758720;;0;
852;3;20116;P;1;12;;;5126;;69;;;50004;1;1;1;1;1;1;;;+01831620;+4761980;;0;
852;3;20117;P;1;3;;;5782;;69;;;50004;1;1;1;1;1;1;;;+01831540;+4762510;;0;
852;3;20118;P;1;9;;;11173;;69;;;50004;1;1;1;1;1;1;;;+01831450;+4762990;;0;
852;3;20119;P;1;12;;;11169;;69;;;50004;1;1;1;1;1;1;;;+01830830;+4763980;;0;
852;3;20120;P;1;12;;;11170;;69;;;50004;1;1;1;1;1;1;;;+01830990;+4764390;;0;
852;3;20121;P;1;9;;;11171;;69;;;50004;1;1;1;1;1;1;;;+01832390;+4765280;;0;
852;3;3290;P;1;12;;;8249;;1160;;;51044;1;1;1;1;1;1;;;+01660434;+4695484;;0;
852;3;3301;P;1;12;;;8987;;1160;;;51044;1;1;1;1;1;1;;;+01660390;+4696010;;0;
852;3;26652;P;1;11;;;8247;;1160;;;51044;1;1;1;1;1;1;;;+01660460;+4696560;;0;
852;3;26653;P;1;12;;;3618;;2584;;;51044;1;1;1;1;1;1;;;+01656750;+4697000;;0;
852;3;26654;P;1;12;;;3619;;929;;;51044;1;1;1;1;1;1;;;+01651280;+4696170;;0;
852;3;26047;P;1;12;;;8250;;868;;;50941;1;1;1;1;1;1;;;+01823640;+4713900;;0;
852;3;26048;P;1;15;;;445;;79;;;50941;1;1;1;1;1;1;;;+01818633;+4719720;;0;
852;3;25861;P;1;12;;;11936;483;79;;;50941;1;1;1;1;1;1;;;+01817370;+4719910;;0;
852;3;25862;P;1;11;;;11935;;79;;;50941;1;1;1;1;1;1;;;+01814160;+4719840;;0;
852;3;25863;P;1;12;;;11938;;79;;;50941;1;1;1;1;1;1;;;+01813940;+4719720;;0;
852;3;25864;P;1;15;;;450;;79;;;50941;1;1;1;1;1;1;;;+01811120;+4717920;;0;
852;3;26024;P;1;12;;;8252;;332;;;50938;1;1;1;1;1;1;;;+01837310;+4711990;;0;
852;3;26025;P;1;11;;;10340;;549;;;50938;1;1;1;1;1;1;;;+01835100;+4714400;;0;
852;3;26026;P;1;12;;;10029;;549;;;50938;1;1;1;1;1;1;;;+01833200;+4715480;;0;
852;3;26027;P;1;12;;;8251;;868;;;50938;1;1;1;1;1;1;;;+01824010;+4713770;;0;
852;3;26028;P;1;12;;;4042;;868;;;50938;1;1;1;1;1;1;;;+01823640;+4713900;;0;
852;3;26029;P;1;12;;;9049;;727;;;50938;1;1;1;1;1;1;;;+01818510;+4714050;;0;
852;3;26030;P;1;9;;;1459;;261;;;50938;1;1;1;1;1;1;;;+01813420;+4711330;;0;
852;3;26031;P;1;12;;;1460;;261;;;50938;1;1;1;1;1;1;;;+01813180;+4711320;;0;
852;3;26032;P;1;12;;;9360;;261;;;50938;1;1;1;1;1;1;;;+01810180;+4711240;;0;
852;3;26033;P;1;12;;;4775;;2365;;;50938;1;1;1;1;1;1;;;+01804270;+4710880;;0;
852;3;26034;P;1;12;;;4776;;2365;;;50938;1;1;1;1;1;1;;;+01803870;+4710960;;0;
852;3;26035;P;1;12;;;1138;;806;;;50938;1;1;1;1;1;1;;;+01799720;+4710850;;0;
852;3;21768;P;1;12;;;8259;;180;;;50277;1;1;1;1;1;1;;;+02115970;+4742860;;0;
852;3;21769;P;1;12;;;8260;;180;;;50277;1;1;1;1;1;1;;;+02116920;+4742890;;0;
852;3;21770;P;1;12;;;3586;;71;;;50277;1;1;1;1;1;1;;;+02138280;+4744320;;0;
852;3;21771;P;1;11;;;3585;;71;;;50277;1;1;1;1;1;1;;;+02138600;+4744110;;0;
852;3;21772;P;1;12;;;3587;;71;;;50277;1;1;1;1;1;1;;;+02136100;+4742470;;0;
852;3;25496;P;1;12;;;8264;;1279;;;50854;1;1;1;1;1;1;;;+01793510;+4665880;;0;
852;3;25497;P;1;13;;;8263;;1801;;;50854;1;1;1;1;1;1;;;+01795810;+4666330;;0;
852;3;31640;P;1;11;;3087;8270;;3190;;;51562;1;1;1;1;1;1;;;+01913520;+4750571;;0;
852;3;29384;P;1;11;;3087;9035;;3190;;;51562;1;1;1;1;1;1;;;+01913892;+4750612;;0;
852;3;29385;P;1;11;;3087;12161;;3190;;;51562;1;1;1;1;1;1;;;+01914376;+4750947;;0;
852;3;29386;P;1;11;;3087;10774;;3190;;;51562;1;1;1;1;1;1;;;+01914684;+4751132;;0;
852;3;29387;P;1;11;;3087;3361;;3190;;;51562;1;1;1;1;1;1;;;+01914860;+4751250;;0;
852;3;29388;P;1;11;;3087;5226;;3190;;;51562;1;1;1;1;1;1;;;+01915223;+4751427;;0;
852;3;31240;P;1;11;;11213;8270;;3190;;;52043;1;1;1;1;1;1;;;+01910983;+4752010;;0;
852;3;31241;P;1;11;;11213;9726;;3190;;;52043;1;1;1;1;1;1;;;+01911546;+4752520;;0;
852;3;31242;P;1;11;;11213;8102;;3190;;;52043;1;1;1;1;1;1;;;+01911881;+4752814;;0;
852;3;31243;P;1;12;;11213;9081;;3190;;;52043;1;1;1;1;1;1;;;+01912182;+4753083;;0;
852;3;31420;P;1;12;;11757;8270;;3190;;;52085;1;1;1;1;1;1;;;+01909802;+4752367;;0;
852;3;31421;P;1;11;;11757;3088;;3190;;;52085;1;1;1;1;1;1;;;+01910093;+4752735;;0;
852;3;31422;P;1;11;;11757;9726;;3190;;;52085;1;1;1;1;1;1;;;+01910348;+4753048;;0;
852;3;31423;P;1;11;;11757;10020;;3190;;;52085;1;1;1;1;1;1;;;+01910631;+4753401;;0;
852;3;31424;P;1;12;;11757;10978;;3190;;;52085;1;1;1;1;1;1;;;+01910933;+4753789;;0;
852;3;3282;P;1;9;;;8275;;139;;;3281;1;1;1;1;1;1;;;+01735730;+4623010;;0;
852;3;3283;P;1;9;;;8277;;139;;;3281;1;1;1;1;1;1;;;+01735559;+4624543;;0;
852;3;25811;P;1;9;;;8275;;139;;;50915;1;1;1;1;1;1;;;+01735730;+4623010;;0;
852;3;25812;P;1;12;;;1668;;913;;;50915;1;1;1;1;1;1;;;+01731590;+4626330;;0;
852;3;25813;P;1;12;;;10067;;580;;;50915;1;1;1;1;1;1;;;+01734760;+4634230;;0;
852;3;3285;P;1;9;;;8277;;139;;;50916;1;1;1;1;1;1;;;+01739255;+4622603;;0;
852;3;3286;P;1;12;;;8276;;139;;;50916;1;1;1;1;1;1;;;+01736330;+4622810;;0;
852;3;25801;P;1;9;;;8275;;139;;;50916;1;1;1;1;1;1;;;+01735730;+4623010;;0;
852;3;25802;P;1;12;;;1477;;568;;;50916;1;1;1;1;1;1;;;+01716230;+4620470;;0;
852;3;25814;P;1;12;;;1478;;568;;;50916;1;1;1;1;1;1;;;+01714640;+4620770;;0;
852;3;25815;P;1;12;;;1476;;568;;;50916;1;1;1;1;1;1;;;+01714090;+4620350;;0;
852;3;25816;P;3;14;;;3685;;568;;;50916;1;1;1;1;1;1;;;+01706770;+4619600;;0;
852;3;20352;P;1;12;;;8284;;28;;;50041;1;1;1;1;1;1;;;+01763650;+4769880;;0;
852;3;20353;P;1;9;;;11666;;28;;;50041;1;1;1;1;1;1;;;+01765350;+4771310;;0;
852;3;20354;P;1;12;;;3459;;28;;;50041;1;1;1;1;1;1;;;+01766810;+4772770;;0;
852;3;6395;P;1;8;;;475;;28;;;50041;1;1;1;1;1;1;;;+01767487;+4773661;;0;
852;3;20355;P;1;12;;;12051;;1736;;;50041;1;1;1;1;1;1;;;+01768350;+4774640;;0;
852;3;20356;P;1;12;;;8283;;1574;;;50041;1;1;1;1;1;1;;;+01768770;+4776520;;0;
852;3;20357;P;1;12;;;8282;;1574;;;50041;1;1;1;1;1;1;;;+01769220;+4776600;;0;
852;3;25651;P;1;9;;;8286;;416;;;50887;1;1;1;1;1;1;;;+01751140;+4639190;;0;
852;3;25652;P;1;12;;;9079;;1020;;;50887;1;1;1;1;1;1;;;+01745300;+4632700;;0;
852;3;25653;P;1;12;;;4795;;1871;;;50887;1;1;1;1;1;1;;;+01745390;+4630470;;0;
852;3;25654;P;1;12;;;8288;;715;;;50887;1;1;1;1;1;1;;;+01745360;+4623870;;0;
852;3;25646;P;1;12;;;8287;;416;;;50886;1;1;1;1;1;1;;;+01751850;+4638750;;0;
852;3;25647;P;1;12;;;4147;;1769;;;50886;1;1;1;1;1;1;;;+01755080;+4634150;;0;
852;3;25648;P;1;12;;;3274;;2432;;;50886;1;1;1;1;1;1;;;+01760820;+4630150;;0;
852;3;25649;P;1;12;;;9827;;2886;;;50886;1;1;1;1;1;1;;;+01760950;+4628310;;0;
852;3;25650;P;1;12;;;4293;;567;;;50886;1;1;1;1;1;1;;;+01761610;+4624090;;0;
852;3;23256;P;1;12;;;8294;;556;;;50516;1;1;1;1;1;1;;;+02094320;+4646990;;0;
852;3;23257;P;1;12;;;8293;;1076;;;50516;1;1;1;1;1;1;;;+02085500;+4643250;;0;
852;3;24069;P;1;12;;;8298;;638;;;50634;1;1;1;1;1;1;;;+01890610;+4604320;;0;
852;3;24070;P;1;12;;;2508;;88;;;50634;1;1;1;1;1;1;;;+01883780;+4602870;;0;
852;3;24071;P;1;12;;;3906;;88;;;50634;1;1;1;1;1;1;;;+01874030;+4600780;;0;
852;3;24072;P;1;12;;;11700;;88;;;50634;1;1;1;1;1;1;;;+01870370;+4599780;;0;
852;3;24073;P;3;17;;;11699;;88;;;50634;1;1;1;1;1;1;;;+01869830;+4599580;;0;
852;3;20830;P;1;12;;;8303;;721;;;50118;1;1;1;1;1;1;;;+01981170;+4797970;;0;
852;3;20831;P;1;12;;;8302;;113;;;50118;1;1;1;1;1;1;;;+01981780;+4797860;;0;
852;3;20832;P;1;12;;;8301;;113;;;50118;1;1;1;1;1;1;;;+01982050;+4797730;;0;
852;3;20833;P;1;8;;;1312;;113;;;50118;1;1;1;1;1;1;;;+01982879;+4798937;;0;
852;3;25466;P;1;12;;;8307;;1049;;;50845;1;1;1;1;1;1;;;+01800860;+4636430;;0;
852;3;25467;P;1;9;;;4135;;2591;;;50845;1;1;1;1;1;1;;;+01809000;+4631720;;0;
852;3;27858;P;1;12;;;8313;;877;;;51253;1;1;1;1;1;1;;;+01670790;+4760840;;0;
852;3;27859;P;1;12;;;3850;;2576;;;51253;1;1;1;1;1;1;;;+01674100;+4762700;;0;
852;3;22550;P;1;12;;;8327;;681;;;50399;1;1;1;1;1;1;;;+02230730;+4805230;;0;
852;3;22551;P;1;12;;;8328;;681;;;50399;1;1;1;1;1;1;;;+02231140;+4805320;;0;
852;3;22552;P;1;12;;;10440;;775;;;50399;1;1;1;1;1;1;;;+02237280;+4803490;;0;
852;3;22553;P;3;17;;;9174;;1892;;;50399;1;1;1;1;1;1;;;+02239510;+4803990;;0;
852;3;22554;P;1;12;;;9175;;1892;;;50399;1;1;1;1;1;1;;;+02239650;+4804230;;0;
852;3;22555;P;1;9;;;2865;;184;;;50399;1;1;1;1;1;1;;;+02250830;+4800020;;0;
852;3;29744;P;1;11;;4073;8337;;3188;;;51652;1;1;1;1;1;1;;;+01902026;+4749789;;0;
852;3;29745;P;1;12;;4073;3680;;3188;;;51652;1;1;1;1;1;1;;;+01901388;+4749866;;0;
852;3;29746;P;1;11;;4073;10690;;3188;;;51652;1;1;1;1;1;1;;;+01900844;+4749966;;0;
852;3;29747;P;1;11;;4073;9392;;3188;;;51652;1;1;1;1;1;1;;;+01900588;+4750249;;0;
852;3;29748;P;1;11;;4073;10664;;3188;;;51652;1;1;1;1;1;1;;;+01900176;+4750296;;0;
852;3;29749;P;1;12;;4073;12511;;3188;;;51652;1;1;1;1;1;1;;;+01899826;+4750456;;0;
852;3;29750;P;1;11;;4073;5541;;3188;;;51652;1;1;1;1;1;1;;;+01899315;+4750550;;0;
852;3;29751;P;1;12;;4073;633;;3188;;;51652;1;1;1;1;1;1;;;+01899014;+4750331;;0;
852;3;29752;P;1;12;;4073;1392;;3188;;;51652;1;1;1;1;1;1;;;+01898912;+4750172;;0;
852;3;29753;P;1;13;;4073;5093;;3188;;;51652;1;1;1;1;1;1;;;+01898907;+4750073;;0;
852;3;23107;P;1;12;;;8341;;260;;;50488;1;1;1;1;1;1;;;+02020720;+4635590;;0;
852;3;23108;P;1;12;;;8343;;260;;;50488;1;1;1;1;1;1;;;+02028290;+4631370;;0;
852;3;23109;P;1;3;;;6588;;260;;;50488;1;1;1;1;1;1;;;+02028290;+4628540;;0;
852;3;23110;P;1;12;;;9717;;260;;;50488;1;1;1;1;1;1;;;+02027780;+4628170;;0;
852;3;23111;P;1;12;;;9062;;26;;;50488;1;1;1;1;1;1;;;+02027570;+4625630;;0;
852;3;4898;P;4;0;;;6219;;876;;;4897;;;;;;;;;+02010211;+4770702;;0;
852;3;4324;P;4;0;;;6220;;876;;;4323;;;;;;;;;+02010481;+4770625;;0;
852;3;4896;P;4;0;;;6223;;876;;;4895;;;;;;;;;+02007028;+4770463;;0;
852;3;4322;P;4;0;;;6224;;876;;;4321;;;;;;;;;+02007457;+4770464;;0;
852;3;28060;P;1;12;;;8348;;2573;;;51288;1;1;1;1;1;1;;;+01692990;+4737990;;0;
852;3;28061;P;1;12;;;8347;;2573;;;51288;1;1;1;1;1;1;;;+01692210;+4739120;;0;
852;3;6353;P;4;0;;;54;;74;;;6352;;;;;;;;;+01966420;+4769471;;0;
852;3;6349;P;4;0;;;55;;74;;;6348;;;;;;;;;+01966467;+4769486;;0;
852;3;22206;P;1;12;;;8358;;258;;;50358;1;1;1;1;1;1;;;+02176770;+4810070;;0;
852;3;22207;P;1;11;;;4604;;306;;;50358;1;1;1;1;1;1;;;+02179920;+4806750;;0;
852;3;24689;P;1;12;;;8360;;956;;;50750;1;1;1;1;1;1;;;+01839250;+4584820;;0;
852;3;24690;P;1;12;;;4972;;2796;;;50750;1;1;1;1;1;1;;;+01839010;+4582260;;0;
852;3;24691;P;1;12;;;1445;;543;;;50750;1;1;1;1;1;1;;;+01843470;+4578480;;0;
