CID;TABCD;LCD;ALLOCATED
852;3;34270;0
852;3;34271;0
852;3;34272;0
852;3;34273;0
852;3;34274;0
852;3;34275;0
852;3;34276;0
852;3;34277;0
852;3;34278;0
852;3;34279;0
852;3;34280;0
852;3;34281;0
852;3;34282;0
852;3;34283;0
852;3;34284;0
852;3;34285;0
852;3;34286;0
852;3;34287;0
852;3;34288;0
852;3;34289;0
852;3;34290;0
852;3;34291;0
852;3;34292;0
852;3;34293;0
852;3;34294;0
852;3;34295;0
852;3;34296;0
852;3;34297;0
852;3;34298;0
852;3;34299;0
852;3;34300;0
852;3;34301;0
852;3;34302;0
852;3;34303;0
852;3;34304;0
852;3;34305;0
852;3;34306;0
852;3;34307;0
852;3;34308;0
852;3;34309;0
852;3;34310;0
852;3;34311;0
852;3;34312;0
852;3;34313;0
852;3;34314;0
852;3;34315;0
852;3;34316;0
852;3;34317;0
852;3;34318;0
852;3;34319;0
852;3;34320;0
852;3;34321;0
852;3;34322;0
852;3;34323;0
852;3;34324;0
852;3;34325;0
852;3;34326;0
852;3;34327;0
852;3;34328;0
852;3;34329;0
852;3;34330;0
852;3;34331;0
852;3;34332;0
852;3;34333;0
852;3;34334;0
852;3;34335;0
852;3;34336;0
852;3;34337;0
852;3;34338;0
852;3;34339;0
852;3;34340;0
852;3;34341;0
852;3;34342;0
852;3;34343;0
852;3;34344;0
852;3;34345;0
852;3;34346;0
852;3;34347;0
852;3;34348;0
852;3;34349;0
852;3;34350;0
852;3;34351;0
852;3;34352;0
852;3;34353;0
852;3;34354;0
852;3;34355;0
852;3;34356;0
852;3;34357;0
852;3;34358;0
852;3;34359;0
852;3;34360;0
852;3;34361;0
852;3;34362;0
852;3;34363;0
852;3;34364;0
852;3;34365;0
852;3;34366;0
852;3;34367;0
852;3;34368;0
852;3;34369;0
852;3;34370;0
852;3;34371;0
852;3;34372;0
852;3;34373;0
852;3;34374;0
852;3;34375;0
852;3;34376;0
852;3;34377;0
852;3;34378;0
852;3;34379;0
852;3;34380;0
852;3;34381;0
852;3;34382;0
852;3;34383;0
852;3;34384;0
852;3;34385;0
852;3;34386;0
852;3;34387;0
852;3;34388;0
852;3;34389;0
852;3;34390;0
852;3;34391;0
852;3;34392;0
852;3;34393;0
852;3;34394;0
852;3;34395;0
852;3;34396;0
852;3;34397;0
852;3;34398;0
852;3;34399;0
852;3;34400;0
852;3;34401;0
852;3;34402;0
852;3;34403;0
852;3;34404;0
852;3;34405;0
852;3;34406;0
852;3;34407;0
852;3;34408;0
852;3;34409;0
852;3;34410;0
852;3;34411;0
852;3;34412;0
852;3;34413;0
852;3;34414;0
852;3;34415;0
852;3;34416;0
852;3;34417;0
852;3;34418;0
852;3;34419;0
852;3;34420;0
852;3;34421;0
852;3;34422;0
852;3;34423;0
852;3;34424;0
852;3;34425;0
852;3;34426;0
852;3;34427;0
852;3;34428;0
852;3;34429;0
852;3;34430;0
852;3;34431;0
852;3;34432;0
852;3;34433;0
852;3;34434;0
852;3;34435;0
852;3;34436;0
852;3;34437;0
852;3;34438;0
852;3;34439;0
852;3;34440;0
852;3;34441;0
852;3;34442;0
852;3;34443;0
852;3;34444;0
852;3;34445;0
852;3;34446;0
852;3;34447;0
852;3;34448;0
852;3;34449;0
852;3;34450;0
852;3;34451;0
852;3;34452;0
852;3;34453;0
852;3;34454;0
852;3;34455;0
852;3;34456;0
852;3;34457;0
852;3;34458;0
852;3;34459;0
852;3;34460;0
852;3;34461;0
852;3;34462;0
852;3;34463;0
852;3;34464;0
852;3;34465;0
852;3;34466;0
852;3;34467;0
852;3;34468;0
852;3;34469;0
852;3;34470;0
852;3;34471;0
852;3;34472;0
852;3;34473;0
852;3;34474;0
852;3;34475;0
852;3;34476;0
852;3;34477;0
852;3;34478;0
852;3;34479;0
852;3;34480;0
852;3;34481;0
852;3;34482;0
852;3;34483;0
852;3;34484;0
852;3;34485;0
852;3;34486;0
852;3;34487;0
852;3;34488;0
852;3;34489;0
852;3;34490;0
852;3;34491;0
852;3;34492;0
852;3;34493;0
852;3;34494;0
852;3;34495;0
852;3;34496;0
852;3;34497;0
852;3;34498;0
852;3;34499;0
852;3;34500;0
852;3;34501;0
852;3;34502;0
852;3;34503;0
852;3;34504;0
852;3;34505;0
852;3;34506;0
852;3;34507;0
852;3;34508;0
852;3;34509;0
852;3;34510;0
852;3;34511;0
852;3;34512;0
852;3;34513;0
852;3;34514;0
852;3;34515;0
852;3;34516;0
852;3;34517;0
852;3;34518;0
852;3;34519;0
852;3;34520;0
852;3;34521;0
852;3;34522;0
852;3;34523;0
852;3;34524;0
852;3;34525;0
852;3;34526;0
852;3;34527;0
852;3;34528;0
852;3;34529;0
852;3;34530;0
852;3;34531;0
852;3;34532;0
852;3;34533;0
852;3;34534;0
852;3;34535;0
852;3;34536;0
852;3;34537;0
852;3;34538;0
852;3;34539;0
852;3;34540;0
852;3;34541;0
852;3;34542;0
852;3;34543;0
852;3;34544;0
852;3;34545;0
852;3;34546;0
852;3;34547;0
852;3;34548;0
852;3;34549;0
852;3;34550;0
852;3;34551;0
852;3;34552;0
852;3;34553;0
852;3;34554;0
852;3;34555;0
852;3;34556;0
852;3;34557;0
852;3;34558;0
852;3;34559;0
852;3;34560;0
852;3;34561;0
852;3;34562;0
852;3;34563;0
852;3;34564;0
852;3;34565;0
852;3;34566;0
852;3;34567;0
852;3;34568;0
852;3;34569;0
852;3;34570;0
852;3;34571;0
852;3;34572;0
852;3;34573;0
852;3;34574;0
852;3;34575;0
852;3;34576;0
852;3;34577;0
852;3;34578;0
852;3;34579;0
852;3;34580;0
852;3;34581;0
852;3;34582;0
852;3;34583;0
852;3;34584;0
852;3;34585;0
852;3;34586;0
852;3;34587;0
852;3;34588;0
852;3;34589;0
852;3;34590;0
852;3;34591;0
852;3;34592;0
852;3;34593;0
852;3;34594;0
852;3;34595;0
852;3;34596;0
852;3;34597;0
852;3;34598;0
852;3;34599;0
852;3;34600;0
852;3;34601;0
852;3;34602;0
852;3;34603;0
852;3;34604;0
852;3;34605;0
852;3;34606;0
852;3;34607;0
852;3;34608;0
852;3;34609;0
852;3;34610;0
852;3;34611;0
852;3;34612;0
852;3;34613;0
852;3;34614;0
852;3;34615;0
852;3;34616;0
852;3;34617;0
852;3;34618;0
852;3;34619;0
852;3;34620;0
852;3;34621;0
852;3;34622;0
852;3;34623;0
852;3;34624;0
852;3;34625;0
852;3;34626;0
852;3;34627;0
852;3;34628;0
852;3;34629;0
852;3;34630;0
852;3;34631;0
852;3;34632;0
852;3;34633;0
852;3;34634;0
852;3;34635;0
852;3;34636;0
852;3;34637;0
852;3;34638;0
852;3;34639;0
852;3;34640;0
852;3;34641;0
852;3;34642;0
852;3;34643;0
852;3;34644;0
852;3;34645;0
852;3;34646;0
852;3;34647;0
852;3;34648;0
852;3;34649;0
852;3;34650;0
852;3;34651;0
852;3;34652;0
852;3;34653;0
852;3;34654;0
852;3;34655;0
852;3;34656;0
852;3;34657;0
852;3;34658;0
852;3;34659;0
852;3;34660;0
852;3;34661;0
852;3;34662;0
852;3;34663;0
852;3;34664;0
852;3;34665;0
852;3;34666;0
852;3;34667;0
852;3;34668;0
852;3;34669;0
852;3;34670;0
852;3;34671;0
852;3;34672;0
852;3;34673;0
852;3;34674;0
852;3;34675;0
852;3;34676;0
852;3;34677;0
852;3;34678;0
852;3;34679;0
852;3;34680;0
852;3;34681;0
852;3;34682;0
852;3;34683;0
852;3;34684;0
852;3;34685;0
852;3;34686;0
852;3;34687;0
852;3;34688;0
852;3;34689;0
852;3;34690;0
852;3;34691;0
852;3;34692;0
852;3;34693;0
852;3;34694;0
852;3;34695;0
852;3;34696;0
852;3;34697;0
852;3;34698;0
852;3;34699;0
852;3;34700;0
852;3;34701;0
852;3;34702;0
852;3;34703;0
852;3;34704;0
852;3;34705;0
852;3;34706;0
852;3;34707;0
852;3;34708;0
852;3;34709;0
852;3;34710;0
852;3;34711;0
852;3;34712;0
852;3;34713;0
852;3;34714;0
852;3;34715;0
852;3;34716;0
852;3;34717;0
852;3;34718;0
852;3;34719;0
852;3;34720;0
852;3;34721;0
852;3;34722;0
852;3;34723;0
852;3;34724;0
852;3;34725;0
852;3;34726;0
852;3;34727;0
852;3;34728;0
852;3;34729;0
852;3;34730;0
852;3;34731;0
852;3;34732;0
852;3;34733;0
852;3;34734;0
852;3;34735;0
852;3;34736;0
852;3;34737;0
852;3;34738;0
852;3;34739;0
852;3;34740;0
852;3;34741;0
852;3;34742;0
852;3;34743;0
852;3;34744;0
852;3;34745;0
852;3;34746;0
852;3;34747;0
852;3;34748;0
852;3;34749;0
852;3;34750;0
852;3;34751;0
852;3;34752;0
852;3;34753;0
852;3;34754;0
852;3;34755;0
852;3;34756;0
852;3;34757;0
852;3;34758;0
852;3;34759;0
852;3;34760;0
852;3;34761;0
852;3;34762;0
852;3;34763;0
852;3;34764;0
852;3;34765;0
852;3;34766;0
852;3;34767;0
852;3;34768;0
852;3;34769;0
852;3;34770;0
852;3;34771;0
852;3;34772;0
852;3;34773;0
852;3;34774;0
852;3;34775;0
852;3;34776;0
852;3;34777;0
852;3;34778;0
852;3;34779;0
852;3;34780;0
852;3;34781;0
852;3;34782;0
852;3;34783;0
852;3;34784;0
852;3;34785;0
852;3;34786;0
852;3;34787;0
852;3;34788;0
852;3;34789;0
852;3;34790;0
852;3;34791;0
852;3;34792;0
852;3;34793;0
852;3;34794;0
852;3;34795;0
852;3;34796;0
852;3;34797;0
852;3;34798;0
852;3;34799;0
852;3;34800;0
852;3;34801;0
852;3;34802;0
852;3;34803;0
852;3;34804;0
852;3;34805;0
852;3;34806;0
852;3;34807;0
852;3;34808;0
852;3;34809;0
852;3;34810;0
852;3;34811;0
852;3;34812;0
852;3;34813;0
852;3;34814;0
852;3;34815;0
852;3;34816;0
852;3;34817;0
852;3;34818;0
852;3;34819;0
852;3;34820;0
852;3;34821;0
852;3;34822;0
852;3;34823;0
852;3;34824;0
852;3;34825;0
852;3;34826;0
852;3;34827;0
852;3;34828;0
852;3;34829;0
852;3;34830;0
852;3;34831;0
852;3;34832;0
852;3;34833;0
852;3;34834;0
852;3;34835;0
852;3;34836;0
852;3;34837;0
852;3;34838;0
852;3;34839;0
852;3;34840;0
852;3;34841;0
852;3;34842;0
852;3;34843;0
852;3;34844;0
852;3;34845;0
852;3;34846;0
852;3;34847;0
852;3;34848;0
852;3;34849;0
852;3;34850;0
852;3;34851;0
852;3;34852;0
852;3;34853;0
852;3;34854;0
852;3;34855;0
852;3;34856;0
852;3;34857;0
852;3;34858;0
852;3;34859;0
852;3;34860;0
852;3;34861;0
852;3;34862;0
852;3;34863;0
852;3;34864;0
852;3;34865;0
852;3;34866;0
852;3;34867;0
852;3;34868;0
852;3;34869;0
852;3;34870;0
852;3;34871;0
852;3;34872;0
852;3;34873;0
852;3;34874;0
852;3;34875;0
852;3;34876;0
852;3;34877;0
852;3;34878;0
852;3;34879;0
852;3;34880;0
852;3;34881;0
852;3;34882;0
852;3;34883;0
852;3;34884;0
852;3;34885;0
852;3;34886;0
852;3;34887;0
852;3;34888;0
852;3;34889;0
852;3;34890;0
852;3;34891;0
852;3;34892;0
852;3;34893;0
852;3;34894;0
852;3;34895;0
852;3;34896;0
852;3;34897;0
852;3;34898;0
852;3;34899;0
852;3;34900;0
852;3;34901;0
852;3;34902;0
852;3;34903;0
852;3;34904;0
852;3;34905;0
852;3;34906;0
852;3;34907;0
852;3;34908;0
852;3;34909;0
852;3;34910;0
852;3;34911;0
852;3;34912;0
852;3;34913;0
852;3;34914;0
852;3;34915;0
852;3;34916;0
852;3;34917;0
852;3;34918;0
852;3;34919;0
852;3;34920;0
852;3;34921;0
852;3;34922;0
852;3;34923;0
852;3;34924;0
852;3;34925;0
852;3;34926;0
852;3;34927;0
852;3;34928;0
852;3;34929;0
852;3;34930;0
852;3;34931;0
852;3;34932;0
852;3;34933;0
852;3;34934;0
852;3;34935;0
852;3;34936;0
852;3;34937;0
852;3;34938;0
852;3;34939;0
852;3;34940;0
852;3;34941;0
852;3;34942;0
852;3;34943;0
852;3;34944;0
852;3;34945;0
852;3;34946;0
852;3;34947;0
852;3;34948;0
852;3;34949;0
852;3;34950;0
852;3;34951;0
852;3;34952;0
852;3;34953;0
852;3;34954;0
852;3;34955;0
852;3;34956;0
852;3;34957;0
852;3;34958;0
852;3;34959;0
852;3;34960;0
852;3;34961;0
852;3;34962;0
852;3;34963;0
852;3;34964;0
852;3;34965;0
852;3;34966;0
852;3;34967;0
852;3;34968;0
852;3;34969;0
852;3;34970;0
852;3;34971;0
852;3;34972;0
852;3;34973;0
852;3;34974;0
852;3;34975;0
852;3;34976;0
852;3;34977;0
852;3;34978;0
852;3;34979;0
852;3;34980;0
852;3;34981;0
852;3;34982;0
852;3;34983;0
852;3;34984;0
852;3;34985;0
852;3;34986;0
852;3;34987;0
852;3;34988;0
852;3;34989;0
852;3;34990;0
852;3;34991;0
852;3;34992;0
852;3;34993;0
852;3;34994;0
852;3;34995;0
852;3;34996;0
852;3;34997;0
852;3;34998;0
852;3;34999;0
852;3;35000;0
852;3;35001;0
852;3;35002;0
852;3;35003;0
852;3;35004;0
852;3;35005;0
852;3;35006;0
852;3;35007;0
852;3;35008;0
852;3;35009;0
852;3;35010;0
852;3;35011;0
852;3;35012;0
852;3;35013;0
852;3;35014;0
852;3;35015;0
852;3;35016;0
852;3;35017;0
852;3;35018;0
852;3;35019;0
852;3;35020;0
852;3;35021;0
852;3;35022;0
852;3;35023;0
852;3;35024;0
852;3;35025;0
852;3;35026;0
852;3;35027;0
852;3;35028;0
852;3;35029;0
852;3;35030;0
852;3;35031;0
852;3;35032;0
852;3;35033;0
852;3;35034;0
852;3;35035;0
852;3;35036;0
852;3;35037;0
852;3;35038;0
852;3;35039;0
852;3;35040;0
852;3;35041;0
852;3;35042;0
852;3;35043;0
852;3;35044;0
852;3;35045;0
852;3;35046;0
852;3;35047;0
852;3;35048;0
852;3;35049;0
852;3;35050;0
852;3;35051;0
852;3;35052;0
852;3;35053;0
852;3;35054;0
852;3;35055;0
852;3;35056;0
852;3;35057;0
852;3;35058;0
852;3;35059;0
852;3;35060;0
852;3;35061;0
852;3;35062;0
852;3;35063;0
852;3;35064;0
852;3;35065;0
852;3;35066;0
852;3;35067;0
852;3;35068;0
852;3;35069;0
852;3;35070;0
852;3;35071;0
852;3;35072;0
852;3;35073;0
852;3;35074;0
852;3;35075;0
852;3;35076;0
852;3;35077;0
852;3;35078;0
852;3;35079;0
852;3;35080;0
852;3;35081;0
852;3;35082;0
852;3;35083;0
852;3;35084;0
852;3;35085;0
852;3;35086;0
852;3;35087;0
852;3;35088;0
852;3;35089;0
852;3;35090;0
852;3;35091;0
852;3;35092;0
852;3;35093;0
852;3;35094;0
852;3;35095;0
852;3;35096;0
852;3;35097;0
852;3;35098;0
852;3;35099;0
852;3;35100;0
852;3;35101;0
852;3;35102;0
852;3;35103;0
852;3;35104;0
852;3;35105;0
852;3;35106;0
852;3;35107;0
852;3;35108;0
852;3;35109;0
852;3;35110;0
852;3;35111;0
852;3;35112;0
852;3;35113;0
852;3;35114;0
852;3;35115;0
852;3;35116;0
852;3;35117;0
852;3;35118;0
852;3;35119;0
852;3;35120;0
852;3;35121;0
852;3;35122;0
852;3;35123;0
852;3;35124;0
852;3;35125;0
852;3;35126;0
852;3;35127;0
852;3;35128;0
852;3;35129;0
852;3;35130;0
852;3;35131;0
852;3;35132;0
852;3;35133;0
852;3;35134;0
852;3;35135;0
852;3;35136;0
852;3;35137;0
852;3;35138;0
852;3;35139;0
852;3;35140;0
852;3;35141;0
852;3;35142;0
852;3;35143;0
852;3;35144;0
852;3;35145;0
852;3;35146;0
852;3;35147;0
852;3;35148;0
852;3;35149;0
852;3;35150;0
852;3;35151;0
852;3;35152;0
852;3;35153;0
852;3;35154;0
852;3;35155;0
852;3;35156;0
852;3;35157;0
852;3;35158;0
852;3;35159;0
852;3;35160;0
852;3;35161;0
852;3;35162;0
852;3;35163;0
852;3;35164;0
852;3;35165;0
852;3;35166;0
852;3;35167;0
852;3;35168;0
852;3;35169;0
852;3;35170;0
852;3;35171;0
852;3;35172;0
852;3;35173;0
852;3;35174;0
852;3;35175;0
852;3;35176;0
852;3;35177;0
852;3;35178;0
852;3;35179;0
852;3;35180;0
852;3;35181;0
852;3;35182;0
852;3;35183;0
852;3;35184;0
852;3;35185;0
852;3;35186;0
852;3;35187;0
852;3;35188;0
852;3;35189;0
852;3;35190;0
852;3;35191;0
852;3;35192;0
852;3;35193;0
852;3;35194;0
852;3;35195;0
852;3;35196;0
852;3;35197;0
852;3;35198;0
852;3;35199;0
852;3;35200;0
852;3;35201;0
852;3;35202;0
852;3;35203;0
852;3;35204;0
852;3;35205;0
852;3;35206;0
852;3;35207;0
852;3;35208;0
852;3;35209;0
852;3;35210;0
852;3;35211;0
852;3;35212;0
852;3;35213;0
852;3;35214;0
852;3;35215;0
852;3;35216;0
852;3;35217;0
852;3;35218;0
852;3;35219;0
852;3;35220;0
852;3;35221;0
852;3;35222;0
852;3;35223;0
852;3;35224;0
852;3;35225;0
852;3;35226;0
852;3;35227;0
852;3;35228;0
852;3;35229;0
852;3;35230;0
852;3;35231;0
852;3;35232;0
852;3;35233;0
852;3;35234;0
852;3;35235;0
852;3;35236;0
852;3;35237;0
852;3;35238;0
852;3;35239;0
852;3;35240;0
852;3;35241;0
852;3;35242;0
852;3;35243;0
852;3;35244;0
852;3;35245;0
852;3;35246;0
852;3;35247;0
852;3;35248;0
852;3;35249;0
852;3;35250;0
852;3;35251;0
852;3;35252;0
852;3;35253;0
852;3;35254;0
852;3;35255;0
852;3;35256;0
852;3;35257;0
852;3;35258;0
852;3;35259;0
852;3;35260;0
852;3;35261;0
852;3;35262;0
852;3;35263;0
852;3;35264;0
852;3;35265;0
852;3;35266;0
852;3;35267;0
852;3;35268;0
852;3;35269;0
852;3;35270;0
852;3;35271;0
852;3;35272;0
852;3;35273;0
852;3;35274;0
852;3;35275;0
852;3;35276;0
852;3;35277;0
852;3;35278;0
852;3;35279;0
852;3;35280;0
852;3;35281;0
852;3;35282;0
852;3;35283;0
852;3;35284;0
852;3;35285;0
852;3;35286;0
852;3;35287;0
852;3;35288;0
852;3;35289;0
852;3;35290;0
852;3;35291;0
852;3;35292;0
852;3;35293;0
852;3;35294;0
852;3;35295;0
852;3;35296;0
852;3;35297;0
852;3;35298;0
852;3;35299;0
852;3;35300;0
852;3;35301;0
852;3;35302;0
852;3;35303;0
852;3;35304;0
852;3;35305;0
852;3;35306;0
852;3;35307;0
852;3;35308;0
852;3;35309;0
852;3;35310;0
852;3;35311;0
852;3;35312;0
852;3;35313;0
852;3;35314;0
852;3;35315;0
852;3;35316;0
852;3;35317;0
852;3;35318;0
852;3;35319;0
852;3;35320;0
852;3;35321;0
852;3;35322;0
852;3;35323;0
852;3;35324;0
852;3;35325;0
852;3;35326;0
852;3;35327;0
852;3;35328;0
852;3;35329;0
852;3;35330;0
852;3;35331;0
852;3;35332;0
852;3;35333;0
852;3;35334;0
852;3;35335;0
852;3;35336;0
852;3;35337;0
852;3;35338;0
852;3;35339;0
852;3;35340;0
852;3;35341;0
852;3;35342;0
852;3;35343;0
852;3;35344;0
852;3;35345;0
852;3;35346;0
852;3;35347;0
852;3;35348;0
852;3;35349;0
852;3;35350;0
852;3;35351;0
852;3;35352;0
852;3;35353;0
852;3;35354;0
852;3;35355;0
852;3;35356;0
852;3;35357;0
852;3;35358;0
852;3;35359;0
852;3;35360;0
852;3;35361;0
852;3;35362;0
852;3;35363;0
852;3;35364;0
852;3;35365;0
852;3;35366;0
852;3;35367;0
852;3;35368;0
852;3;35369;0
852;3;35370;0
852;3;35371;0
852;3;35372;0
852;3;35373;0
852;3;35374;0
852;3;35375;0
852;3;35376;0
852;3;35377;0
852;3;35378;0
852;3;35379;0
852;3;35380;0
852;3;35381;0
852;3;35382;0
852;3;35383;0
852;3;35384;0
852;3;35385;0
852;3;35386;0
852;3;35387;0
852;3;35388;0
852;3;35389;0
852;3;35390;0
852;3;35391;0
852;3;35392;0
852;3;35393;0
852;3;35394;0
852;3;35395;0
852;3;35396;0
852;3;35397;0
852;3;35398;0
852;3;35399;0
852;3;35400;0
852;3;35401;0
852;3;35402;0
852;3;35403;0
852;3;35404;0
852;3;35405;0
852;3;35406;0
852;3;35407;0
852;3;35408;0
852;3;35409;0
852;3;35410;0
852;3;35411;0
852;3;35412;0
852;3;35413;0
852;3;35414;0
852;3;35415;0
852;3;35416;0
852;3;35417;0
852;3;35418;0
852;3;35419;0
852;3;35420;0
852;3;35421;0
852;3;35422;0
852;3;35423;0
852;3;35424;0
852;3;35425;0
852;3;35426;0
852;3;35427;0
852;3;35428;0
852;3;35429;0
852;3;35430;0
852;3;35431;0
852;3;35432;0
852;3;35433;0
852;3;35434;0
852;3;35435;0
852;3;35436;0
852;3;35437;0
852;3;35438;0
852;3;35439;0
852;3;35440;0
852;3;35441;0
852;3;35442;0
852;3;35443;0
852;3;35444;0
852;3;35445;0
852;3;35446;0
852;3;35447;0
852;3;35448;0
852;3;35449;0
852;3;35450;0
852;3;35451;0
852;3;35452;0
852;3;35453;0
852;3;35454;0
852;3;35455;0
852;3;35456;0
852;3;35457;0
852;3;35458;0
852;3;35459;0
852;3;35460;0
852;3;35461;0
852;3;35462;0
852;3;35463;0
852;3;35464;0
852;3;35465;0
852;3;35466;0
852;3;35467;0
852;3;35468;0
852;3;35469;0
852;3;35470;0
852;3;35471;0
852;3;35472;0
852;3;35473;0
852;3;35474;0
852;3;35475;0
852;3;35476;0
852;3;35477;0
852;3;35478;0
852;3;35479;0
852;3;35480;0
852;3;35481;0
852;3;35482;0
852;3;35483;0
852;3;35484;0
852;3;35485;0
852;3;35486;0
852;3;35487;0
852;3;35488;0
852;3;35489;0
852;3;35490;0
852;3;35491;0
852;3;35492;0
852;3;35493;0
852;3;35494;0
852;3;35495;0
852;3;35496;0
852;3;35497;0
852;3;35498;0
852;3;35499;0
852;3;35500;0
852;3;35501;0
852;3;35502;0
852;3;35503;0
852;3;35504;0
852;3;35505;0
852;3;35506;0
852;3;35507;0
852;3;35508;0
852;3;35509;0
852;3;35510;0
852;3;35511;0
852;3;35512;0
852;3;35513;0
852;3;35514;0
852;3;35515;0
852;3;35516;0
852;3;35517;0
852;3;35518;0
852;3;35519;0
852;3;35520;0
852;3;35521;0
852;3;35522;0
852;3;35523;0
852;3;35524;0
852;3;35525;0
852;3;35526;0
852;3;35527;0
852;3;35528;0
852;3;35529;0
852;3;35530;0
852;3;35531;0
852;3;35532;0
852;3;35533;0
852;3;35534;0
852;3;35535;0
852;3;35536;0
852;3;35537;0
852;3;35538;0
852;3;35539;0
852;3;35540;0
852;3;35541;0
852;3;35542;0
852;3;35543;0
852;3;35544;0
852;3;35545;0
852;3;35546;0
852;3;35547;0
852;3;35548;0
852;3;35549;0
852;3;35550;0
852;3;35551;0
852;3;35552;0
852;3;35553;0
852;3;35554;0
852;3;35555;0
852;3;35556;0
852;3;35557;0
852;3;35558;0
852;3;35559;0
852;3;35560;0
852;3;35561;0
852;3;35562;0
852;3;35563;0
852;3;35564;0
852;3;35565;0
852;3;35566;0
852;3;35567;0
852;3;35568;0
852;3;35569;0
852;3;35570;0
852;3;35571;0
852;3;35572;0
852;3;35573;0
852;3;35574;0
852;3;35575;0
852;3;35576;0
852;3;35577;0
852;3;35578;0
852;3;35579;0
852;3;35580;0
852;3;35581;0
852;3;35582;0
852;3;35583;0
852;3;35584;0
852;3;35585;0
852;3;35586;0
852;3;35587;0
852;3;35588;0
852;3;35589;0
852;3;35590;0
852;3;35591;0
852;3;35592;0
852;3;35593;0
852;3;35594;0
852;3;35595;0
852;3;35596;0
852;3;35597;0
852;3;35598;0
852;3;35599;0
852;3;35600;0
852;3;35601;0
852;3;35602;0
852;3;35603;0
852;3;35604;0
852;3;35605;0
852;3;35606;0
852;3;35607;0
852;3;35608;0
852;3;35609;0
852;3;35610;0
852;3;35611;0
852;3;35612;0
852;3;35613;0
852;3;35614;0
852;3;35615;0
852;3;35616;0
852;3;35617;0
852;3;35618;0
852;3;35619;0
852;3;35620;0
852;3;35621;0
852;3;35622;0
852;3;35623;0
852;3;35624;0
852;3;35625;0
852;3;35626;0
852;3;35627;0
852;3;35628;0
852;3;35629;0
852;3;35630;0
852;3;35631;0
852;3;35632;0
852;3;35633;0
852;3;35634;0
852;3;35635;0
852;3;35636;0
852;3;35637;0
852;3;35638;0
852;3;35639;0
852;3;35640;0
852;3;35641;0
852;3;35642;0
852;3;35643;0
852;3;35644;0
852;3;35645;0
852;3;35646;0
852;3;35647;0
852;3;35648;0
852;3;35649;0
852;3;35650;0
852;3;35651;0
852;3;35652;0
852;3;35653;0
852;3;35654;0
852;3;35655;0
852;3;35656;0
852;3;35657;0
852;3;35658;0
852;3;35659;0
852;3;35660;0
852;3;35661;0
852;3;35662;0
852;3;35663;0
852;3;35664;0
852;3;35665;0
852;3;35666;0
852;3;35667;0
852;3;35668;0
852;3;35669;0
852;3;35670;0
852;3;35671;0
852;3;35672;0
852;3;35673;0
852;3;35674;0
852;3;35675;0
852;3;35676;0
852;3;35677;0
852;3;35678;0
852;3;35679;0
852;3;35680;0
852;3;35681;0
852;3;35682;0
852;3;35683;0
852;3;35684;0
852;3;35685;0
852;3;35686;0
852;3;35687;0
852;3;35688;0
852;3;35689;0
852;3;35690;0
852;3;35691;0
852;3;35692;0
852;3;35693;0
852;3;35694;0
852;3;35695;0
852;3;35696;0
852;3;35697;0
852;3;35698;0
852;3;35699;0
852;3;35700;0
852;3;35701;0
852;3;35702;0
852;3;35703;0
852;3;35704;0
852;3;35705;0
852;3;35706;0
852;3;35707;0
852;3;35708;0
852;3;35709;0
852;3;35710;0
852;3;35711;0
852;3;35712;0
852;3;35713;0
852;3;35714;0
852;3;35715;0
852;3;35716;0
852;3;35717;0
852;3;35718;0
852;3;35719;0
852;3;35720;0
852;3;35721;0
852;3;35722;0
852;3;35723;0
852;3;35724;0
852;3;35725;0
852;3;35726;0
852;3;35727;0
852;3;35728;0
852;3;35729;0
852;3;35730;0
852;3;35731;0
852;3;35732;0
852;3;35733;0
852;3;35734;0
852;3;35735;0
852;3;35736;0
852;3;35737;0
852;3;35738;0
852;3;35739;0
852;3;35740;0
852;3;35741;0
852;3;35742;0
852;3;35743;0
852;3;35744;0
852;3;35745;0
852;3;35746;0
852;3;35747;0
852;3;35748;0
852;3;35749;0
852;3;35750;0
852;3;35751;0
852;3;35752;0
852;3;35753;0
852;3;35754;0
852;3;35755;0
852;3;35756;0
852;3;35757;0
852;3;35758;0
852;3;35759;0
852;3;35760;0
852;3;35761;0
852;3;35762;0
852;3;35763;0
852;3;35764;0
852;3;35765;0
852;3;35766;0
852;3;35767;0
852;3;35768;0
852;3;35769;0
852;3;35770;0
852;3;35771;0
852;3;35772;0
852;3;35773;0
852;3;35774;0
852;3;35775;0
852;3;35776;0
852;3;35777;0
852;3;35778;0
852;3;35779;0
852;3;35780;0
852;3;35781;0
852;3;35782;0
852;3;35783;0
852;3;35784;0
852;3;35785;0
852;3;35786;0
852;3;35787;0
852;3;35788;0
852;3;35789;0
852;3;35790;0
852;3;35791;0
852;3;35792;0
852;3;35793;0
852;3;35794;0
852;3;35795;0
852;3;35796;0
852;3;35797;0
852;3;35798;0
852;3;35799;0
852;3;35800;0
852;3;35801;0
852;3;35802;0
852;3;35803;0
852;3;35804;0
852;3;35805;0
852;3;35806;0
852;3;35807;0
852;3;35808;0
852;3;35809;0
852;3;35810;0
852;3;35811;0
852;3;35812;0
852;3;35813;0
852;3;35814;0
852;3;35815;0
852;3;35816;0
852;3;35817;0
852;3;35818;0
852;3;35819;0
852;3;35820;0
852;3;35821;0
852;3;35822;0
